well_tag_number,development_method_code
122408,SURGE
122408,PUMP
122409,OTHER
122409,PUMP
122410,SURGE
122410,PUMP
122410,OTHER
122411,BAIL
122413,SURGE
122413,BAIL
122416,PUMP
122418,AIR_LIFT
122423,PUMP
122423,BAIL
122423,SURGE
122427,AIR_LIFT
122428,SURGE
122428,PUMP
122428,AIR_LIFT
122429,AIR_LIFT
122430,AIR_LIFT
122431,SURGE
122431,AIR_LIFT
122435,PUMP
122435,OTHER
122436,SURGE
122436,AIR_LIFT
122437,SURGE
122437,AIR_LIFT
122439,SURGE
122439,JET
122439,AIR_LIFT
122440,AIR_LIFT
122440,SURGE
122441,AIR_LIFT
122441,SURGE
122442,SURGE
122442,AIR_LIFT
122443,AIR_LIFT
122443,SURGE
122444,AIR_LIFT
122444,SURGE
122445,AIR_LIFT
122445,SURGE
122448,AIR_LIFT
122449,PUMP
122450,AIR_LIFT
122450,SURGE
122455,AIR_LIFT
122456,AIR_LIFT
122457,AIR_LIFT
122458,AIR_LIFT
122460,AIR_LIFT
122461,AIR_LIFT
122462,AIR_LIFT
122463,JET
122463,SURGE
122463,AIR_LIFT
122464,AIR_LIFT
122464,BAIL
122465,AIR_LIFT
122466,AIR_LIFT
122467,AIR_LIFT
122468,BAIL
122469,AIR_LIFT
122470,AIR_LIFT
122471,AIR_LIFT
122473,AIR_LIFT
122475,AIR_LIFT
122476,AIR_LIFT
122478,JET
122478,AIR_LIFT
122480,AIR_LIFT
122481,AIR_LIFT
122482,AIR_LIFT
122483,AIR_LIFT
122483,SURGE
122484,AIR_LIFT
122484,SURGE
122485,AIR_LIFT
122485,SURGE
122486,SURGE
122486,AIR_LIFT
122487,SURGE
122487,AIR_LIFT
122488,AIR_LIFT
122488,SURGE
122489,AIR_LIFT
122489,SURGE
122490,AIR_LIFT
122490,SURGE
122491,AIR_LIFT
122492,AIR_LIFT
122493,AIR_LIFT
122495,AIR_LIFT
122499,BAIL
122500,BAIL
122502,AIR_LIFT
122503,PUMP
122505,AIR_LIFT
122507,AIR_LIFT
122507,SURGE
122509,BAIL
122510,AIR_LIFT
122511,OTHER
122511,PUMP
122512,BAIL
122512,AIR_LIFT
122513,BAIL
122516,AIR_LIFT
122516,JET
122517,JET
122517,AIR_LIFT
122518,BAIL
122518,SURGE
122518,PUMP
122519,AIR_LIFT
122520,AIR_LIFT
122521,AIR_LIFT
122522,AIR_LIFT
122523,AIR_LIFT
122524,AIR_LIFT
122525,AIR_LIFT
122526,AIR_LIFT
122527,AIR_LIFT
122528,AIR_LIFT
122529,AIR_LIFT
122530,AIR_LIFT
122531,AIR_LIFT
122532,AIR_LIFT
122533,AIR_LIFT
122537,AIR_LIFT
122538,AIR_LIFT
122539,AIR_LIFT
122540,AIR_LIFT
122541,AIR_LIFT
122542,JET
122542,AIR_LIFT
122542,SURGE
122543,AIR_LIFT
122544,AIR_LIFT
122545,AIR_LIFT
122548,AIR_LIFT
122549,BAIL
122550,OTHER
122554,AIR_LIFT
122562,AIR_LIFT
122564,AIR_LIFT
122565,AIR_LIFT
122566,BAIL
122567,AIR_LIFT
122568,AIR_LIFT
122569,AIR_LIFT
122570,AIR_LIFT
122571,AIR_LIFT
122572,AIR_LIFT
122573,AIR_LIFT
122574,AIR_LIFT
122575,AIR_LIFT
122576,AIR_LIFT
122581,AIR_LIFT
122582,SURGE
122582,PUMP
122582,OTHER
122584,OTHER
122584,PUMP
122586,AIR_LIFT
122587,AIR_LIFT
122588,AIR_LIFT
122589,AIR_LIFT
122590,AIR_LIFT
122591,AIR_LIFT
122592,AIR_LIFT
122593,AIR_LIFT
122594,AIR_LIFT
122596,AIR_LIFT
122597,AIR_LIFT
122598,SURGE
122598,PUMP
122599,AIR_LIFT
122600,AIR_LIFT
122608,AIR_LIFT
122611,AIR_LIFT
122612,AIR_LIFT
122613,AIR_LIFT
122614,AIR_LIFT
122615,AIR_LIFT
122616,AIR_LIFT
122618,PUMP
122618,AIR_LIFT
122619,AIR_LIFT
122619,SURGE
122620,AIR_LIFT
122621,OTHER
122622,SURGE
122622,AIR_LIFT
122623,AIR_LIFT
122623,SURGE
122624,AIR_LIFT
122624,SURGE
122624,PUMP
122624,JET
122625,AIR_LIFT
122626,SURGE
122626,AIR_LIFT
122627,AIR_LIFT
122628,AIR_LIFT
122628,SURGE
122629,AIR_LIFT
122630,AIR_LIFT
122631,AIR_LIFT
122632,AIR_LIFT
122633,PUMP
122633,OTHER
122635,PUMP
122635,OTHER
122636,AIR_LIFT
122638,AIR_LIFT
122641,BAIL
122643,AIR_LIFT
122649,AIR_LIFT
122650,PUMP
122651,AIR_LIFT
122652,AIR_LIFT
122654,AIR_LIFT
122655,AIR_LIFT
122656,AIR_LIFT
122657,AIR_LIFT
122658,AIR_LIFT
122660,AIR_LIFT
122661,AIR_LIFT
122666,PUMP
122666,SURGE
122666,OTHER
122678,OTHER
122678,PUMP
122678,SURGE
122681,PUMP
122681,SURGE
122681,OTHER
122682,OTHER
122682,PUMP
122682,SURGE
122683,SURGE
122683,OTHER
122683,PUMP
122692,AIR_LIFT
122693,AIR_LIFT
122696,AIR_LIFT
122702,AIR_LIFT
122707,AIR_LIFT
122708,AIR_LIFT
122709,AIR_LIFT
122713,AIR_LIFT
122727,AIR_LIFT
122727,SURGE
122729,AIR_LIFT
122730,AIR_LIFT
122731,AIR_LIFT
122732,AIR_LIFT
122733,AIR_LIFT
122734,AIR_LIFT
122735,AIR_LIFT
122736,AIR_LIFT
122737,AIR_LIFT
122738,AIR_LIFT
122739,AIR_LIFT
122740,AIR_LIFT
122741,AIR_LIFT
122742,AIR_LIFT
122743,AIR_LIFT
122744,AIR_LIFT
122745,AIR_LIFT
122746,AIR_LIFT
122747,BAIL
122748,AIR_LIFT
122749,AIR_LIFT
122750,AIR_LIFT
122752,AIR_LIFT
122753,AIR_LIFT
122754,AIR_LIFT
122756,AIR_LIFT
122759,AIR_LIFT
122760,AIR_LIFT
122762,AIR_LIFT
122763,AIR_LIFT
122764,AIR_LIFT
122765,AIR_LIFT
122766,AIR_LIFT
122769,AIR_LIFT
122771,SURGE
122771,AIR_LIFT
122772,AIR_LIFT
122772,SURGE
122775,AIR_LIFT
122781,BAIL
122782,AIR_LIFT
122783,AIR_LIFT
122784,AIR_LIFT
122784,BAIL
122785,AIR_LIFT
122786,AIR_LIFT
122787,AIR_LIFT
122788,AIR_LIFT
122792,AIR_LIFT
122793,AIR_LIFT
122794,AIR_LIFT
122795,AIR_LIFT
122796,AIR_LIFT
122797,AIR_LIFT
122798,AIR_LIFT
122799,AIR_LIFT
122799,BAIL
122800,BAIL
122802,AIR_LIFT
122804,AIR_LIFT
122805,AIR_LIFT
122806,AIR_LIFT
122807,AIR_LIFT
122808,AIR_LIFT
122809,AIR_LIFT
122810,AIR_LIFT
122812,AIR_LIFT
122814,AIR_LIFT
122815,AIR_LIFT
122817,AIR_LIFT
122818,AIR_LIFT
122819,AIR_LIFT
122821,AIR_LIFT
122823,AIR_LIFT
122824,AIR_LIFT
122825,AIR_LIFT
122826,AIR_LIFT
122827,AIR_LIFT
122829,AIR_LIFT
122832,AIR_LIFT
122833,AIR_LIFT
122834,AIR_LIFT
122835,AIR_LIFT
122836,JET
122837,AIR_LIFT
122838,AIR_LIFT
122839,AIR_LIFT
122840,AIR_LIFT
122842,AIR_LIFT
122845,AIR_LIFT
122846,PUMP
122848,AIR_LIFT
122849,AIR_LIFT
122850,AIR_LIFT
122851,AIR_LIFT
122852,AIR_LIFT
122853,AIR_LIFT
122854,AIR_LIFT
122855,AIR_LIFT
122856,AIR_LIFT
122857,AIR_LIFT
122858,AIR_LIFT
122859,AIR_LIFT
122860,AIR_LIFT
122861,AIR_LIFT
122862,BAIL
122864,SURGE
122864,PUMP
122865,AIR_LIFT
122866,AIR_LIFT
122867,BAIL
122867,AIR_LIFT
122868,AIR_LIFT
122869,SURGE
122869,PUMP
122870,AIR_LIFT
122871,AIR_LIFT
122872,AIR_LIFT
122873,AIR_LIFT
122875,BAIL
122876,AIR_LIFT
122877,AIR_LIFT
122878,AIR_LIFT
122879,BAIL
122880,BAIL
122883,AIR_LIFT
122888,AIR_LIFT
122889,AIR_LIFT
122890,AIR_LIFT
122891,AIR_LIFT
122892,AIR_LIFT
122893,AIR_LIFT
122894,AIR_LIFT
122895,AIR_LIFT
122898,PUMP
122898,SURGE
122907,AIR_LIFT
122910,SURGE
122910,PUMP
122914,AIR_LIFT
122918,AIR_LIFT
122919,AIR_LIFT
122920,AIR_LIFT
122923,AIR_LIFT
122925,JET
122926,AIR_LIFT
122927,AIR_LIFT
122928,AIR_LIFT
122929,AIR_LIFT
122930,AIR_LIFT
122931,AIR_LIFT
122932,AIR_LIFT
122933,AIR_LIFT
122934,AIR_LIFT
122935,AIR_LIFT
122937,AIR_LIFT
122938,AIR_LIFT
122939,AIR_LIFT
122940,AIR_LIFT
122943,AIR_LIFT
122944,AIR_LIFT
122945,AIR_LIFT
122946,AIR_LIFT
122947,AIR_LIFT
122948,AIR_LIFT
122949,AIR_LIFT
122950,AIR_LIFT
122952,AIR_LIFT
122953,AIR_LIFT
122954,AIR_LIFT
122955,AIR_LIFT
122956,AIR_LIFT
122964,AIR_LIFT
122966,AIR_LIFT
122967,AIR_LIFT
122968,AIR_LIFT
122969,AIR_LIFT
122970,AIR_LIFT
122971,AIR_LIFT
122977,AIR_LIFT
122978,AIR_LIFT
122979,AIR_LIFT
122980,BAIL
122982,AIR_LIFT
122983,AIR_LIFT
122984,AIR_LIFT
122985,AIR_LIFT
122986,AIR_LIFT
122987,PUMP
122987,SURGE
122988,PUMP
122988,SURGE
122989,SURGE
122989,PUMP
122990,AIR_LIFT
122991,BAIL
122992,BAIL
122993,AIR_LIFT
122994,AIR_LIFT
122995,AIR_LIFT
122996,AIR_LIFT
122996,BAIL
122997,AIR_LIFT
122998,AIR_LIFT
122998,SURGE
122999,BAIL
123000,AIR_LIFT
123000,BAIL
123000,SURGE
123000,JET
123001,AIR_LIFT
123001,BAIL
123001,SURGE
123001,JET
123002,AIR_LIFT
123003,BAIL
123004,AIR_LIFT
123005,AIR_LIFT
123006,AIR_LIFT
123006,SURGE
123007,AIR_LIFT
123008,BAIL
123009,AIR_LIFT
123011,AIR_LIFT
123015,PUMP
123016,AIR_LIFT
123017,PUMP
123017,SURGE
123019,AIR_LIFT
123020,AIR_LIFT
123021,AIR_LIFT
123023,AIR_LIFT
123026,AIR_LIFT
123028,AIR_LIFT
123031,OTHER
123031,AIR_LIFT
123031,SURGE
123034,AIR_LIFT
123035,AIR_LIFT
123036,AIR_LIFT
123037,AIR_LIFT
123039,AIR_LIFT
123043,AIR_LIFT
123045,AIR_LIFT
123046,AIR_LIFT
123047,AIR_LIFT
123048,AIR_LIFT
123055,AIR_LIFT
123056,AIR_LIFT
123061,AIR_LIFT
123062,AIR_LIFT
123063,AIR_LIFT
123064,AIR_LIFT
123065,AIR_LIFT
123066,AIR_LIFT
123067,AIR_LIFT
123070,AIR_LIFT
123073,AIR_LIFT
123075,AIR_LIFT
123077,SURGE
123077,AIR_LIFT
123078,AIR_LIFT
123079,AIR_LIFT
123080,AIR_LIFT
123081,AIR_LIFT
123084,AIR_LIFT
123085,AIR_LIFT
123090,AIR_LIFT
123093,SURGE
123093,PUMP
123094,PUMP
123094,SURGE
123098,SURGE
123098,BAIL
123098,PUMP
123099,SURGE
123099,PUMP
123100,AIR_LIFT
123101,AIR_LIFT
123102,SURGE
123102,PUMP
123103,AIR_LIFT
123104,AIR_LIFT
123105,AIR_LIFT
123106,AIR_LIFT
123107,AIR_LIFT
123108,AIR_LIFT
123109,AIR_LIFT
123110,AIR_LIFT
123111,AIR_LIFT
123112,AIR_LIFT
123113,AIR_LIFT
123114,AIR_LIFT
123117,AIR_LIFT
123119,AIR_LIFT
123120,AIR_LIFT
123121,AIR_LIFT
123122,AIR_LIFT
123123,PUMP
123123,BAIL
123123,SURGE
123124,AIR_LIFT
123126,SURGE
123126,PUMP
123130,BAIL
123137,AIR_LIFT
123141,AIR_LIFT
123142,AIR_LIFT
123146,AIR_LIFT
123150,AIR_LIFT
123151,AIR_LIFT
123152,AIR_LIFT
123155,AIR_LIFT
123156,AIR_LIFT
123158,SURGE
123158,PUMP
123159,SURGE
123159,PUMP
123160,SURGE
123160,PUMP
123161,SURGE
123161,PUMP
123162,PUMP
123162,SURGE
123163,AIR_LIFT
123164,AIR_LIFT
123165,AIR_LIFT
123166,AIR_LIFT
123168,AIR_LIFT
123169,AIR_LIFT
123170,AIR_LIFT
123171,AIR_LIFT
123172,AIR_LIFT
123173,AIR_LIFT
123174,AIR_LIFT
123175,AIR_LIFT
123176,AIR_LIFT
123177,AIR_LIFT
123178,AIR_LIFT
123179,AIR_LIFT
123180,AIR_LIFT
123181,AIR_LIFT
123182,AIR_LIFT
123183,AIR_LIFT
123184,AIR_LIFT
123185,BAIL
123186,AIR_LIFT
123186,BAIL
123187,AIR_LIFT
123188,AIR_LIFT
123189,AIR_LIFT
123190,AIR_LIFT
123191,AIR_LIFT
123192,AIR_LIFT
123193,AIR_LIFT
123194,AIR_LIFT
123195,AIR_LIFT
123196,AIR_LIFT
123197,AIR_LIFT
123198,AIR_LIFT
123199,AIR_LIFT
123201,AIR_LIFT
123202,AIR_LIFT
123203,BAIL
123203,AIR_LIFT
123204,AIR_LIFT
123204,BAIL
123205,BAIL
123205,AIR_LIFT
123206,BAIL
123206,AIR_LIFT
123207,AIR_LIFT
123208,AIR_LIFT
123209,AIR_LIFT
123210,AIR_LIFT
123211,AIR_LIFT
123212,AIR_LIFT
123213,SURGE
123213,AIR_LIFT
123214,JET
123214,AIR_LIFT
123215,AIR_LIFT
123216,AIR_LIFT
123217,AIR_LIFT
123220,AIR_LIFT
123221,AIR_LIFT
123222,AIR_LIFT
123223,AIR_LIFT
123225,AIR_LIFT
123226,AIR_LIFT
123227,AIR_LIFT
123231,AIR_LIFT
123232,AIR_LIFT
123234,AIR_LIFT
123236,AIR_LIFT
123238,AIR_LIFT
123243,AIR_LIFT
123245,AIR_LIFT
123246,AIR_LIFT
123248,AIR_LIFT
123249,AIR_LIFT
123251,AIR_LIFT
123253,AIR_LIFT
123254,AIR_LIFT
123255,AIR_LIFT
123256,AIR_LIFT
123257,AIR_LIFT
123258,AIR_LIFT
123260,SURGE
123261,AIR_LIFT
123262,AIR_LIFT
123263,AIR_LIFT
123264,AIR_LIFT
123265,AIR_LIFT
123266,AIR_LIFT
123267,AIR_LIFT
123268,AIR_LIFT
123269,JET
123269,AIR_LIFT
123270,AIR_LIFT
123270,SURGE
123271,AIR_LIFT
123273,AIR_LIFT
123274,AIR_LIFT
123275,AIR_LIFT
123276,AIR_LIFT
123277,AIR_LIFT
123278,AIR_LIFT
123279,AIR_LIFT
123280,AIR_LIFT
123283,AIR_LIFT
123284,AIR_LIFT
123285,AIR_LIFT
123286,AIR_LIFT
123287,AIR_LIFT
123288,AIR_LIFT
123289,AIR_LIFT
123290,AIR_LIFT
123292,BAIL
123293,AIR_LIFT
123294,AIR_LIFT
123295,PUMP
123297,AIR_LIFT
123298,PUMP
123298,AIR_LIFT
123299,BAIL
123301,PUMP
123302,BAIL
123303,BAIL
123304,AIR_LIFT
123304,SURGE
123305,AIR_LIFT
123306,AIR_LIFT
123306,PUMP
123307,BAIL
123308,AIR_LIFT
123310,BAIL
123310,AIR_LIFT
123311,AIR_LIFT
123313,AIR_LIFT
123317,AIR_LIFT
123318,AIR_LIFT
123319,AIR_LIFT
123320,AIR_LIFT
123322,SURGE
123322,PUMP
123323,PUMP
123323,SURGE
123324,SURGE
123324,PUMP
123325,AIR_LIFT
123328,AIR_LIFT
123329,PUMP
123329,SURGE
123330,PUMP
123330,SURGE
123331,SURGE
123331,PUMP
123332,AIR_LIFT
123333,AIR_LIFT
123334,AIR_LIFT
123335,AIR_LIFT
123336,AIR_LIFT
123338,AIR_LIFT
123339,AIR_LIFT
123340,AIR_LIFT
123341,AIR_LIFT
123343,BAIL
123343,SURGE
123347,PUMP
123348,PUMP
123349,PUMP
123349,SURGE
123350,PUMP
123351,SURGE
123351,PUMP
123352,PUMP
123362,AIR_LIFT
123364,AIR_LIFT
123366,AIR_LIFT
123372,AIR_LIFT
123373,AIR_LIFT
123376,PUMP
123376,BAIL
123376,SURGE
123378,PUMP
123378,SURGE
123378,BAIL
123380,BAIL
123380,SURGE
123380,PUMP
123381,BAIL
123381,SURGE
123382,PUMP
123382,SURGE
123382,BAIL
123384,BAIL
123384,SURGE
123384,PUMP
123385,BAIL
123385,PUMP
123386,PUMP
123386,BAIL
123387,BAIL
123387,PUMP
123388,PUMP
123388,BAIL
123389,SURGE
123389,PUMP
123389,BAIL
123390,BAIL
123391,PUMP
123392,PUMP
123393,PUMP
123394,PUMP
123394,SURGE
123394,BAIL
123395,BAIL
123395,PUMP
123396,BAIL
123396,PUMP
123397,PUMP
123397,BAIL
123398,BAIL
123398,PUMP
123399,BAIL
123399,PUMP
123400,PUMP
123400,BAIL
123400,SURGE
123402,PUMP
123402,BAIL
123403,PUMP
123403,BAIL
123404,SURGE
123404,PUMP
123404,BAIL
123405,BAIL
123405,PUMP
123405,SURGE
123406,BAIL
123406,SURGE
123406,PUMP
123407,SURGE
123407,PUMP
123407,BAIL
123408,SURGE
123408,PUMP
123409,PUMP
123409,BAIL
123409,SURGE
123410,BAIL
123411,BAIL
123412,BAIL
123413,BAIL
123414,BAIL
123415,BAIL
123416,BAIL
123417,BAIL
123418,BAIL
123419,BAIL
123420,AIR_LIFT
123421,BAIL
123422,BAIL
123423,BAIL
123424,BAIL
123425,BAIL
123426,BAIL
123427,BAIL
123428,BAIL
123429,BAIL
123430,BAIL
123432,AIR_LIFT
123433,AIR_LIFT
123434,AIR_LIFT
123435,BAIL
123436,BAIL
123437,BAIL
123438,BAIL
123439,BAIL
123440,AIR_LIFT
123441,BAIL
123442,AIR_LIFT
123443,BAIL
123444,BAIL
123445,BAIL
123446,BAIL
123447,BAIL
123448,BAIL
123450,AIR_LIFT
123451,BAIL
123452,BAIL
123453,BAIL
123454,BAIL
123455,BAIL
123456,BAIL
123457,BAIL
123458,BAIL
123459,BAIL
123460,BAIL
123461,BAIL
123462,BAIL
123463,BAIL
123464,AIR_LIFT
123465,AIR_LIFT
123466,AIR_LIFT
123469,AIR_LIFT
123470,AIR_LIFT
123471,AIR_LIFT
123472,AIR_LIFT
123473,AIR_LIFT
123474,AIR_LIFT
123475,AIR_LIFT
123476,AIR_LIFT
123477,AIR_LIFT
123478,AIR_LIFT
123479,AIR_LIFT
123480,AIR_LIFT
123481,AIR_LIFT
123482,AIR_LIFT
123483,AIR_LIFT
123485,AIR_LIFT
123486,AIR_LIFT
123488,AIR_LIFT
123489,AIR_LIFT
123490,AIR_LIFT
123491,AIR_LIFT
123492,AIR_LIFT
123493,AIR_LIFT
123494,AIR_LIFT
123495,AIR_LIFT
123496,AIR_LIFT
123498,AIR_LIFT
123499,AIR_LIFT
123500,AIR_LIFT
123501,AIR_LIFT
123502,AIR_LIFT
123503,AIR_LIFT
123504,AIR_LIFT
123505,AIR_LIFT
123506,AIR_LIFT
123507,AIR_LIFT
123508,AIR_LIFT
123509,AIR_LIFT
123510,AIR_LIFT
123511,AIR_LIFT
123512,AIR_LIFT
123513,AIR_LIFT
123514,AIR_LIFT
123515,AIR_LIFT
123516,AIR_LIFT
123517,AIR_LIFT
123518,AIR_LIFT
123519,AIR_LIFT
123520,AIR_LIFT
123522,AIR_LIFT
123523,BAIL
123524,AIR_LIFT
123525,JET
123525,PUMP
123525,BAIL
123526,AIR_LIFT
123527,AIR_LIFT
123529,AIR_LIFT
123530,AIR_LIFT
123538,AIR_LIFT
123539,AIR_LIFT
123540,AIR_LIFT
123541,AIR_LIFT
123542,AIR_LIFT
123543,AIR_LIFT
123545,AIR_LIFT
123546,AIR_LIFT
123549,AIR_LIFT
123550,AIR_LIFT
123551,SURGE
123551,PUMP
123551,BAIL
123552,AIR_LIFT
123553,SURGE
123553,AIR_LIFT
123554,AIR_LIFT
123555,AIR_LIFT
123555,BAIL
123556,AIR_LIFT
123557,AIR_LIFT
123558,AIR_LIFT
123559,AIR_LIFT
123560,PUMP
123560,SURGE
123561,PUMP
123562,SURGE
123562,PUMP
123563,PUMP
123563,SURGE
123564,AIR_LIFT
123565,AIR_LIFT
123567,SURGE
123567,PUMP
123569,AIR_LIFT
123570,AIR_LIFT
123571,AIR_LIFT
123572,AIR_LIFT
123573,AIR_LIFT
123575,AIR_LIFT
123576,BAIL
123577,BAIL
123578,BAIL
123579,AIR_LIFT
123580,BAIL
123581,BAIL
123582,BAIL
123583,BAIL
123584,BAIL
123585,BAIL
123586,BAIL
123587,BAIL
123588,BAIL
123589,BAIL
123590,BAIL
123591,AIR_LIFT
123592,AIR_LIFT
123593,BAIL
123594,BAIL
123594,JET
123594,AIR_LIFT
123595,AIR_LIFT
123596,BAIL
123597,BAIL
123598,BAIL
123599,BAIL
123600,AIR_LIFT
123601,BAIL
123603,BAIL
123604,BAIL
123605,BAIL
123606,BAIL
123607,BAIL
123608,BAIL
123609,BAIL
123610,BAIL
123611,AIR_LIFT
123612,BAIL
123613,AIR_LIFT
123614,AIR_LIFT
123615,AIR_LIFT
123616,AIR_LIFT
123618,AIR_LIFT
123619,AIR_LIFT
123620,BAIL
123622,BAIL
123624,BAIL
123625,BAIL
123626,AIR_LIFT
123627,AIR_LIFT
123628,AIR_LIFT
123630,BAIL
123631,BAIL
123632,BAIL
123633,BAIL
123634,BAIL
123635,BAIL
123637,BAIL
123638,BAIL
123639,BAIL
123640,BAIL
123641,BAIL
123642,BAIL
123647,BAIL
123648,BAIL
123652,BAIL
123655,AIR_LIFT
123657,SURGE
123657,PUMP
123657,BAIL
123659,AIR_LIFT
123660,AIR_LIFT
123661,BAIL
123661,SURGE
123662,AIR_LIFT
123662,BAIL
123662,SURGE
123663,AIR_LIFT
123665,AIR_LIFT
123666,AIR_LIFT
123667,AIR_LIFT
123668,AIR_LIFT
123669,AIR_LIFT
123670,AIR_LIFT
123670,SURGE
123670,BAIL
123671,AIR_LIFT
123671,BAIL
123671,SURGE
123672,AIR_LIFT
123675,PUMP
123675,BAIL
123676,SURGE
123676,BAIL
123678,AIR_LIFT
123679,AIR_LIFT
123680,AIR_LIFT
123681,AIR_LIFT
123682,AIR_LIFT
123683,AIR_LIFT
123686,AIR_LIFT
123687,AIR_LIFT
123688,PUMP
123689,AIR_LIFT
123690,AIR_LIFT
123692,AIR_LIFT
123693,AIR_LIFT
123694,AIR_LIFT
123695,AIR_LIFT
123696,AIR_LIFT
123697,AIR_LIFT
123698,PUMP
123699,AIR_LIFT
123700,AIR_LIFT
123701,AIR_LIFT
123702,AIR_LIFT
123704,AIR_LIFT
123705,AIR_LIFT
123706,AIR_LIFT
123707,AIR_LIFT
123708,AIR_LIFT
123709,AIR_LIFT
123710,AIR_LIFT
123711,AIR_LIFT
123712,AIR_LIFT
123713,AIR_LIFT
123714,AIR_LIFT
123715,AIR_LIFT
123716,AIR_LIFT
123717,AIR_LIFT
123718,AIR_LIFT
123719,AIR_LIFT
123721,AIR_LIFT
123722,AIR_LIFT
123723,PUMP
123724,SURGE
123724,PUMP
123725,PUMP
123725,SURGE
123727,PUMP
123727,SURGE
123728,AIR_LIFT
123729,PUMP
123730,AIR_LIFT
123731,SURGE
123731,AIR_LIFT
123732,AIR_LIFT
123733,AIR_LIFT
123735,AIR_LIFT
123736,AIR_LIFT
123737,AIR_LIFT
123740,AIR_LIFT
123741,AIR_LIFT
123743,AIR_LIFT
123744,SURGE
123744,AIR_LIFT
123745,AIR_LIFT
123746,AIR_LIFT
123747,AIR_LIFT
123748,AIR_LIFT
123749,AIR_LIFT
123750,AIR_LIFT
123751,AIR_LIFT
123752,AIR_LIFT
123753,AIR_LIFT
123754,AIR_LIFT
123755,AIR_LIFT
123755,JET
123758,AIR_LIFT
123759,AIR_LIFT
123759,SURGE
123762,AIR_LIFT
123762,SURGE
123763,AIR_LIFT
123764,AIR_LIFT
123766,AIR_LIFT
123767,AIR_LIFT
123768,AIR_LIFT
123769,AIR_LIFT
123770,BAIL
123771,AIR_LIFT
123772,AIR_LIFT
123773,AIR_LIFT
123775,AIR_LIFT
123776,AIR_LIFT
123777,AIR_LIFT
123778,AIR_LIFT
123779,AIR_LIFT
123780,AIR_LIFT
123781,AIR_LIFT
123782,AIR_LIFT
123783,AIR_LIFT
123784,AIR_LIFT
123785,AIR_LIFT
123787,AIR_LIFT
123788,AIR_LIFT
123789,AIR_LIFT
123790,AIR_LIFT
123791,AIR_LIFT
123792,AIR_LIFT
123793,AIR_LIFT
123794,AIR_LIFT
123795,AIR_LIFT
123796,AIR_LIFT
123797,AIR_LIFT
123798,AIR_LIFT
123799,AIR_LIFT
123800,AIR_LIFT
123801,AIR_LIFT
123802,AIR_LIFT
123803,AIR_LIFT
123803,SURGE
123804,AIR_LIFT
123805,AIR_LIFT
123805,BAIL
123806,AIR_LIFT
123807,BAIL
123808,BAIL
123809,AIR_LIFT
123810,AIR_LIFT
123811,AIR_LIFT
123812,AIR_LIFT
123813,AIR_LIFT
123814,AIR_LIFT
123815,AIR_LIFT
123816,AIR_LIFT
123817,AIR_LIFT
123818,AIR_LIFT
123819,BAIL
123820,AIR_LIFT
123821,AIR_LIFT
123822,AIR_LIFT
123822,SURGE
123823,SURGE
123823,AIR_LIFT
123824,SURGE
123824,AIR_LIFT
123825,AIR_LIFT
123826,AIR_LIFT
123827,AIR_LIFT
123828,AIR_LIFT
123829,AIR_LIFT
123830,AIR_LIFT
123831,SURGE
123831,AIR_LIFT
123832,AIR_LIFT
123832,SURGE
123833,AIR_LIFT
123835,AIR_LIFT
123836,AIR_LIFT
123837,SURGE
123837,AIR_LIFT
123838,AIR_LIFT
123839,AIR_LIFT
123840,AIR_LIFT
123840,SURGE
123841,AIR_LIFT
123842,AIR_LIFT
123843,AIR_LIFT
123844,AIR_LIFT
123845,AIR_LIFT
123846,AIR_LIFT
123847,AIR_LIFT
123848,AIR_LIFT
123849,AIR_LIFT
123850,AIR_LIFT
123851,AIR_LIFT
123852,AIR_LIFT
123854,AIR_LIFT
123855,AIR_LIFT
123856,AIR_LIFT
123857,AIR_LIFT
123858,AIR_LIFT
123859,AIR_LIFT
123860,AIR_LIFT
123861,AIR_LIFT
123862,AIR_LIFT
123863,AIR_LIFT
123864,AIR_LIFT
123865,AIR_LIFT
123866,AIR_LIFT
123867,AIR_LIFT
123868,AIR_LIFT
123869,AIR_LIFT
123870,AIR_LIFT
123871,AIR_LIFT
123872,AIR_LIFT
123873,AIR_LIFT
123874,AIR_LIFT
123876,AIR_LIFT
123877,AIR_LIFT
123878,AIR_LIFT
123879,AIR_LIFT
123880,AIR_LIFT
123881,AIR_LIFT
123882,AIR_LIFT
123883,AIR_LIFT
123885,AIR_LIFT
123886,AIR_LIFT
123887,AIR_LIFT
123888,AIR_LIFT
123889,AIR_LIFT
123890,AIR_LIFT
123891,AIR_LIFT
123892,AIR_LIFT
123893,AIR_LIFT
123895,AIR_LIFT
123897,AIR_LIFT
123898,AIR_LIFT
123898,SURGE
123899,AIR_LIFT
123900,AIR_LIFT
123901,AIR_LIFT
123902,AIR_LIFT
123904,AIR_LIFT
123905,AIR_LIFT
123905,PUMP
123906,AIR_LIFT
123907,AIR_LIFT
123908,AIR_LIFT
123909,AIR_LIFT
123910,AIR_LIFT
123911,AIR_LIFT
123911,SURGE
123912,AIR_LIFT
123913,AIR_LIFT
123914,AIR_LIFT
123916,AIR_LIFT
123918,AIR_LIFT
123918,SURGE
123922,AIR_LIFT
123923,AIR_LIFT
123924,AIR_LIFT
123925,AIR_LIFT
123926,AIR_LIFT
123928,AIR_LIFT
123929,AIR_LIFT
